date,net_value,return,drawdown
20230719,4.6808386,0.0059808493,0.0073081255
20230720,4.671035,-0.0020944476,0.009387255
20230721,4.6476793,-0.005000055,0.014340401
20230724,4.604302,-0.009333134,0.023539722
20230725,4.628175,0.005184889,0.018476844
20230726,4.7576237,0.027969718,0.0
20230727,4.6566796,-0.021217346,0.021217346
20230728,4.6566796,0.0,0.021217346
20230731,4.6566796,0.0,0.021217346
20230801,4.6315246,-0.0054019094,0.026504636
20230802,4.6243725,-0.0015442371,0.028007925
20230803,4.6243725,0.0,0.028007925
20230804,4.6243725,0.0,0.028007925
20230807,4.6243725,0.0,0.028007925
20230808,4.6243725,0.0,0.028007925
20230809,4.627329,0.0006393194,0.027386546
20230810,4.782829,0.03360474,0.0
20230811,4.953879,0.035763383,0.0
20230814,4.985427,0.0063683987,0.0
20230815,5.0305595,0.009052873,0.0
20230816,5.0384665,0.0015717745,0.0
